지점,지점명,일시,적설(cm),3시간신적설(cm)
90,속초,2010-01-02 09:00,1.2,1.2
90,속초,2010-01-02 10:00,2.6,
90,속초,2010-01-02 11:00,3.4,
90,속초,2010-01-02 12:00,4.5,3.3
90,속초,2010-01-02 13:00,4.5,
90,속초,2010-01-02 14:00,4,
90,속초,2010-01-02 15:00,3.4,.2
90,속초,2010-01-02 16:00,2.8,
90,속초,2010-01-02 17:00,2.5,
90,속초,2010-01-02 18:00,2.3,
90,속초,2010-01-02 21:00,2.3,
90,속초,2010-01-03 00:00,2.3,
90,속초,2010-01-03 03:00,2.3,
90,속초,2010-01-03 04:00,2.3,
90,속초,2010-01-03 05:00,2.3,
90,속초,2010-01-03 06:00,2.3,
90,속초,2010-01-03 07:00,2.3,
90,속초,2010-01-03 08:00,2.1,
90,속초,2010-01-03 09:00,2.1,
90,속초,2010-01-03 10:00,1.8,
90,속초,2010-01-03 11:00,1.8,
90,속초,2010-01-03 12:00,1.6,
90,속초,2010-01-03 13:00,1.5,
90,속초,2010-01-03 14:00,1.4,
90,속초,2010-01-03 15:00,1.3,
90,속초,2010-01-03 16:00,1.3,
90,속초,2010-01-03 17:00,1.3,
90,속초,2010-01-03 18:00,1.3,
90,속초,2010-01-03 21:00,1.3,
90,속초,2010-01-04 00:00,1.3,
90,속초,2010-01-04 03:00,1.3,
90,속초,2010-01-04 04:00,1.3,
90,속초,2010-01-04 05:00,1.3,
90,속초,2010-01-04 06:00,1.3,
90,속초,2010-01-04 07:00,1.3,
90,속초,2010-01-04 08:00,1.3,
90,속초,2010-01-04 09:00,1.3,
90,속초,2010-01-04 10:00,1.8,
90,속초,2010-01-04 11:00,2.7,
90,속초,2010-01-04 12:00,3.6,2.3
90,속초,2010-01-04 13:00,4.8,
90,속초,2010-01-04 14:00,5.4,
90,속초,2010-01-04 15:00,5.7,2.1
90,속초,2010-01-04 16:00,6,
90,속초,2010-01-04 17:00,6.4,
90,속초,2010-01-04 18:00,6.4,.7
