지점,지점명,일시,적설(cm),3시간신적설(cm)
90,속초,2014-02-17 21:00,33.5,1.1
90,속초,2014-02-17 22:00,33.6,
90,속초,2014-02-17 23:00,33.7,
90,속초,2014-02-18 00:00,33.8,.5
90,속초,2014-02-18 01:00,33.8,
90,속초,2014-02-18 02:00,33.9,
90,속초,2014-02-18 03:00,34.2,.7
90,속초,2014-02-18 04:00,34.5,
90,속초,2014-02-18 05:00,34.7,
90,속초,2014-02-18 06:00,34.9,1.1
90,속초,2014-02-18 07:00,35.3,
90,속초,2014-02-18 08:00,35.4,
90,속초,2014-02-18 09:00,35.5,1
90,속초,2014-02-18 10:00,35.6,
90,속초,2014-02-18 11:00,35.9,
90,속초,2014-02-18 12:00,36.7,1.7
90,속초,2014-02-18 13:00,37.5,
90,속초,2014-02-18 14:00,38.2,
90,속초,2014-02-18 15:00,38.6,2.3
90,속초,2014-02-18 16:00,38.7,
90,속초,2014-02-18 17:00,38.7,
90,속초,2014-02-18 18:00,38.7,.2
90,속초,2014-02-18 21:00,38.7,
90,속초,2014-02-19 00:00,38.7,0
90,속초,2014-02-19 01:00,38.7,
90,속초,2014-02-19 02:00,38.7,
90,속초,2014-02-19 03:00,38.7,0
90,속초,2014-02-19 04:00,38.7,
90,속초,2014-02-19 05:00,38.7,
90,속초,2014-02-19 06:00,38.7,0
90,속초,2014-02-19 07:00,38.7,
90,속초,2014-02-19 08:00,38.7,
90,속초,2014-02-19 09:00,38.5,.2
90,속초,2014-02-19 10:00,38,
90,속초,2014-02-19 11:00,36,
90,속초,2014-02-19 12:00,34,
90,속초,2014-02-19 13:00,33,
90,속초,2014-02-19 14:00,32.5,
90,속초,2014-02-19 15:00,32,
90,속초,2014-02-19 16:00,31,
90,속초,2014-02-19 17:00,31,
90,속초,2014-02-19 18:00,30,
90,속초,2014-02-19 21:00,29,
90,속초,2014-02-20 00:00,28,
90,속초,2014-02-20 03:00,28,
90,속초,2014-02-20 04:00,28,
90,속초,2014-02-20 05:00,28,
90,속초,2014-02-20 06:00,28,
90,속초,2014-02-20 07:00,28,
90,속초,2014-02-20 08:00,28,
90,속초,2014-02-20 09:00,28,
90,속초,2014-02-20 10:00,28,
90,속초,2014-02-20 11:00,28,
90,속초,2014-02-20 12:00,28,
90,속초,2014-02-20 13:00,27.5,
90,속초,2014-02-20 14:00,27.5,
90,속초,2014-02-20 15:00,27.5,
90,속초,2014-02-20 16:00,27.5,
90,속초,2014-02-20 17:00,27.5,
90,속초,2014-02-20 18:00,27.5,
90,속초,2014-02-20 19:00,27.5,
90,속초,2014-02-20 20:00,27.5,
90,속초,2014-02-20 21:00,27.5,
90,속초,2014-02-20 22:00,27.5,
90,속초,2014-02-20 23:00,27.5,
90,속초,2014-02-21 00:00,27.5,
90,속초,2014-02-21 03:00,27.5,
90,속초,2014-02-21 04:00,27.5,
90,속초,2014-02-21 05:00,27.5,
90,속초,2014-02-21 06:00,27.5,
90,속초,2014-02-21 07:00,27.5,
90,속초,2014-02-21 08:00,27.5,
90,속초,2014-02-21 09:00,27.5,
90,속초,2014-02-21 10:00,27.5,
90,속초,2014-02-21 11:00,27.5,
90,속초,2014-02-21 12:00,27.3,
90,속초,2014-02-21 13:00,27,
90,속초,2014-02-21 14:00,26,
90,속초,2014-02-21 15:00,25,
90,속초,2014-02-21 16:00,24.8,
90,속초,2014-02-21 17:00,24.5,
90,속초,2014-02-21 18:00,24.5,
90,속초,2014-02-21 21:00,24.5,
90,속초,2014-02-22 00:00,24.5,
90,속초,2014-02-22 03:00,24.5,
90,속초,2014-02-22 04:00,24.5,
90,속초,2014-02-22 05:00,24.5,
90,속초,2014-02-22 06:00,24.5,
90,속초,2014-02-22 07:00,24.5,
90,속초,2014-02-22 08:00,24.5,
90,속초,2014-02-22 09:00,24.5,
90,속초,2014-02-22 10:00,24.5,
90,속초,2014-02-22 11:00,24.3,
90,속초,2014-02-22 12:00,24,
90,속초,2014-02-22 13:00,24,
90,속초,2014-02-22 14:00,23.5,
90,속초,2014-02-22 15:00,23,
90,속초,2014-02-22 16:00,22,
90,속초,2014-02-22 17:00,22,
90,속초,2014-02-22 18:00,22,
90,속초,2014-02-22 19:00,22,
90,속초,2014-02-22 21:00,21.5,
90,속초,2014-02-23 00:00,21.5,
90,속초,2014-02-23 03:00,21.5,
90,속초,2014-02-23 04:00,21.5,
90,속초,2014-02-23 05:00,21.5,
90,속초,2014-02-23 06:00,21.5,
90,속초,2014-02-23 07:00,21.5,
90,속초,2014-02-23 08:00,21.5,
90,속초,2014-02-23 09:00,21.5,
90,속초,2014-02-23 10:00,21.5,
90,속초,2014-02-23 11:00,21.5,
90,속초,2014-02-23 12:00,21,
90,속초,2014-02-23 13:00,20.8,
90,속초,2014-02-23 14:00,20.5,
90,속초,2014-02-23 15:00,20,
90,속초,2014-02-23 16:00,19.5,
90,속초,2014-02-23 17:00,19,
90,속초,2014-02-23 18:00,19,
90,속초,2014-02-23 21:00,19,
90,속초,2014-02-24 00:00,19,
90,속초,2014-02-24 03:00,19,
90,속초,2014-02-24 04:00,19,
90,속초,2014-02-24 05:00,19,
90,속초,2014-02-24 06:00,19,
90,속초,2014-02-24 07:00,19,
90,속초,2014-02-24 08:00,19,
90,속초,2014-02-24 09:00,19,
90,속초,2014-02-24 10:00,19,
90,속초,2014-02-24 11:00,18.5,
90,속초,2014-02-24 12:00,18.5,
90,속초,2014-02-24 13:00,18,
90,속초,2014-02-24 14:00,17,
90,속초,2014-02-24 15:00,15.5,
90,속초,2014-02-24 16:00,14.5,
90,속초,2014-02-24 17:00,14.5,
90,속초,2014-02-24 18:00,14.5,
90,속초,2014-02-24 21:00,14.5,
90,속초,2014-02-25 00:00,14.5,
90,속초,2014-02-25 03:00,14.5,
90,속초,2014-02-25 04:00,14.5,
90,속초,2014-02-25 05:00,14.5,
90,속초,2014-02-25 06:00,14.5,
90,속초,2014-02-25 07:00,14.5,
90,속초,2014-02-25 08:00,14.5,
90,속초,2014-02-25 09:00,14.5,
90,속초,2014-02-25 10:00,14,
90,속초,2014-02-25 11:00,14,
90,속초,2014-02-25 12:00,13.5,
90,속초,2014-02-25 13:00,13,
90,속초,2014-02-25 14:00,12.5,
90,속초,2014-02-25 15:00,12,
90,속초,2014-02-25 16:00,11.5,
90,속초,2014-02-25 17:00,11,
90,속초,2014-02-25 18:00,10,
90,속초,2014-02-25 21:00,9.5,
90,속초,2014-02-26 00:00,9.5,
90,속초,2014-02-26 03:00,9.5,
90,속초,2014-02-26 04:00,9.5,
90,속초,2014-02-26 05:00,9.5,
90,속초,2014-02-26 06:00,9.5,
90,속초,2014-02-26 07:00,9.5,
90,속초,2014-02-26 08:00,9.5,
90,속초,2014-02-26 09:00,9.2,
90,속초,2014-02-26 10:00,8.9,
90,속초,2014-02-26 11:00,8.5,
90,속초,2014-02-26 12:00,8.4,
90,속초,2014-02-26 13:00,8.2,
90,속초,2014-02-26 14:00,8,
90,속초,2014-02-26 15:00,7.8,
90,속초,2014-02-26 16:00,7.7,
90,속초,2014-02-26 17:00,7.4,
90,속초,2014-02-26 18:00,7.4,
90,속초,2014-02-26 19:00,7.3,
90,속초,2014-02-26 20:00,7,
90,속초,2014-02-26 21:00,7,
90,속초,2014-02-26 22:00,6.5,
90,속초,2014-02-26 23:00,6.5,
90,속초,2014-02-27 00:00,6.5,
90,속초,2014-02-27 01:00,6.5,
90,속초,2014-02-27 02:00,6.5,
90,속초,2014-02-27 03:00,6.5,
90,속초,2014-02-27 04:00,6.5,
90,속초,2014-02-27 05:00,6.5,
90,속초,2014-02-27 06:00,6.5,
90,속초,2014-02-27 07:00,6.5,
90,속초,2014-02-27 08:00,6.5,
90,속초,2014-02-27 09:00,6.5,
90,속초,2014-02-27 10:00,6.5,
90,속초,2014-02-27 11:00,6.5,
90,속초,2014-02-27 12:00,6,
90,속초,2014-02-27 13:00,6,
90,속초,2014-02-27 14:00,6,
90,속초,2014-02-27 15:00,6,
90,속초,2014-02-27 16:00,6,
90,속초,2014-02-27 17:00,5.5,
90,속초,2014-02-27 18:00,5,
90,속초,2014-02-27 21:00,4,
90,속초,2014-02-28 00:00,3.5,
90,속초,2014-02-28 03:00,3,
90,속초,2014-02-28 04:00,3,
90,속초,2014-02-28 05:00,2.5,
90,속초,2014-02-28 06:00,2.5,
90,속초,2014-02-28 07:00,2.5,
90,속초,2014-02-28 08:00,2,
90,속초,2014-02-28 09:00,2,
90,속초,2014-02-28 10:00,2,
90,속초,2014-02-28 11:00,1.5,
90,속초,2014-02-28 12:00,1,
90,속초,2014-02-28 13:00,1,
90,속초,2014-02-28 14:00,.5,
90,속초,2014-02-28 15:00,.5,
90,속초,2014-03-02 07:00,.3,
90,속초,2014-03-02 08:00,0,
90,속초,2014-03-02 09:00,0,.3
90,속초,2014-03-02 10:00,.4,
90,속초,2014-03-02 11:00,1,
90,속초,2014-03-02 12:00,.5,1
90,속초,2014-03-02 13:00,.1,
90,속초,2014-03-05 06:00,0,0
90,속초,2014-03-05 07:00,1,
90,속초,2014-03-05 08:00,4.8,
90,속초,2014-03-05 09:00,7,7
90,속초,2014-03-05 10:00,10,
90,속초,2014-03-05 11:00,10.5,
90,속초,2014-03-05 12:00,9,3.5
90,속초,2014-03-05 13:00,9.1,
90,속초,2014-03-05 14:00,8,
90,속초,2014-03-05 15:00,5,.1
90,속초,2014-03-05 16:00,4,
90,속초,2014-03-05 17:00,3.3,
90,속초,2014-03-05 18:00,3,
90,속초,2014-03-05 21:00,3,
90,속초,2014-03-06 00:00,3,
90,속초,2014-03-06 03:00,3,
90,속초,2014-03-06 04:00,3,
90,속초,2014-03-06 05:00,3,
90,속초,2014-03-06 06:00,3,
90,속초,2014-03-06 07:00,3,
90,속초,2014-03-06 08:00,3,
90,속초,2014-03-06 09:00,3,
90,속초,2014-03-06 10:00,2.9,
90,속초,2014-03-06 11:00,2.9,
90,속초,2014-03-06 12:00,2.8,
90,속초,2014-03-06 13:00,2.8,
90,속초,2014-03-06 14:00,2.7,
90,속초,2014-03-06 15:00,2.6,
90,속초,2014-03-06 16:00,1.5,
90,속초,2014-03-06 17:00,.3,
95,철원,2014-01-01 00:00,.5,
95,철원,2014-01-01 03:00,.5,
95,철원,2014-01-01 04:00,.5,
95,철원,2014-01-01 05:00,.5,
95,철원,2014-01-01 06:00,.5,
95,철원,2014-01-01 07:00,.5,
95,철원,2014-01-01 08:00,.5,
95,철원,2014-01-01 09:00,.5,
95,철원,2014-01-01 10:00,.5,
95,철원,2014-01-01 11:00,.4,
95,철원,2014-01-01 12:00,.3,
95,철원,2014-01-01 13:00,.2,
95,철원,2014-01-12 09:00,.3,.3
95,철원,2014-01-12 10:00,.3,
95,철원,2014-01-12 11:00,.2,
95,철원,2014-01-20 02:00,.6,
95,철원,2014-01-20 03:00,2.3,2.3
95,철원,2014-01-20 04:00,3.2,
95,철원,2014-01-20 05:00,4,
95,철원,2014-01-20 06:00,4.8,2.5
95,철원,2014-01-20 07:00,6,
95,철원,2014-01-20 08:00,6.3,
95,철원,2014-01-20 09:00,6.6,1.8
95,철원,2014-01-20 10:00,6.9,
95,철원,2014-01-20 11:00,6.9,
95,철원,2014-01-20 12:00,7.4,.8
95,철원,2014-01-20 13:00,7,
95,철원,2014-01-20 14:00,6.3,
95,철원,2014-01-20 15:00,5.8,0
95,철원,2014-01-20 16:00,5.8,
95,철원,2014-01-20 17:00,6.4,
95,철원,2014-01-20 18:00,6.6,.8
95,철원,2014-01-20 19:00,6.8,
95,철원,2014-01-20 20:00,6.8,
95,철원,2014-01-20 21:00,6.8,.2
95,철원,2014-01-20 22:00,6.8,
95,철원,2014-01-20 23:00,6.8,
