지점,지점명,일시,적설(cm),3시간신적설(cm)
90,속초,2004-01-16 10:00,0,
90,속초,2004-01-16 12:00,.3,.3
90,속초,2004-01-16 13:00,.3,
90,속초,2004-01-16 15:00,.1,.1
90,속초,2004-02-05 02:00,.5,
90,속초,2004-02-05 03:00,1.5,1.5
90,속초,2004-02-05 04:00,1.5,
90,속초,2004-02-05 05:00,1.5,
90,속초,2004-02-05 06:00,1.5,
90,속초,2004-02-05 07:00,1.5,
90,속초,2004-02-05 08:00,1.5,
90,속초,2004-02-05 09:00,1.5,
90,속초,2004-02-05 10:00,1.1,
90,속초,2004-02-05 11:00,.4,
90,속초,2004-03-05 17:00,.2,
90,속초,2004-03-05 18:00,.9,.9
90,속초,2004-03-05 19:00,.9,
90,속초,2004-03-05 20:00,2.3,
90,속초,2004-03-05 21:00,2.3,1.4
90,속초,2004-03-06 00:00,2.3,
90,속초,2004-03-06 03:00,2.3,
90,속초,2004-03-06 06:00,2.3,
90,속초,2004-03-06 08:00,2.3,
90,속초,2004-03-06 09:00,2.3,
90,속초,2004-03-06 10:00,2,
90,속초,2004-03-06 11:00,1.3,
90,속초,2004-11-26 15:00,,0
90,속초,2004-11-26 18:00,,0
90,속초,2004-12-29 10:00,.5,
90,속초,2004-12-29 11:00,1,
90,속초,2004-12-29 12:00,1.8,2
90,속초,2004-12-29 13:00,1.3,
90,속초,2004-12-29 15:00,.5,0
90,속초,2004-12-29 16:00,.2,
90,속초,2004-12-31 15:00,1.2,1.2
90,속초,2004-12-31 16:00,2.1,
90,속초,2004-12-31 17:00,2,
90,속초,2004-12-31 18:00,2,.8
90,속초,2004-12-31 19:00,2.5,
90,속초,2004-12-31 21:00,2.5,.5
95,철원,2004-01-12 17:00,1,
95,철원,2004-01-12 18:00,1.5,1.5
95,철원,2004-01-12 19:00,3,
95,철원,2004-01-12 20:00,3.5,
95,철원,2004-01-12 21:00,4,2.5
95,철원,2004-01-12 22:00,4,
95,철원,2004-01-12 23:00,4.2,
95,철원,2004-01-13 00:00,4.5,.5
95,철원,2004-01-13 01:00,5,
95,철원,2004-01-13 02:00,5.2,
95,철원,2004-01-13 03:00,5.5,1
95,철원,2004-01-13 04:00,5.7,
95,철원,2004-01-13 05:00,5.8,
95,철원,2004-01-13 06:00,5.9,.4
95,철원,2004-01-13 07:00,5.9,
95,철원,2004-01-13 08:00,5.9,
95,철원,2004-01-13 09:00,5.9,0
95,철원,2004-01-13 10:00,5.9,
95,철원,2004-01-13 11:00,5.3,
95,철원,2004-01-13 12:00,4.7,
95,철원,2004-01-13 13:00,4.2,
95,철원,2004-01-13 14:00,3.8,
95,철원,2004-01-13 15:00,3.5,
95,철원,2004-01-13 16:00,3.2,
95,철원,2004-01-13 17:00,3.1,
95,철원,2004-01-13 18:00,3,
95,철원,2004-01-13 19:00,3,
95,철원,2004-01-13 20:00,3,
95,철원,2004-01-13 21:00,3,
95,철원,2004-01-13 22:00,3,
95,철원,2004-01-13 23:00,3,
95,철원,2004-01-14 00:00,3,
95,철원,2004-01-14 01:00,3,
95,철원,2004-01-14 02:00,3,
95,철원,2004-01-14 03:00,3,
95,철원,2004-01-14 04:00,3,
95,철원,2004-01-14 05:00,3,
95,철원,2004-01-14 06:00,3,
95,철원,2004-01-14 07:00,3,
95,철원,2004-01-14 08:00,3,
95,철원,2004-01-14 09:00,3,
95,철원,2004-01-14 10:00,3,
95,철원,2004-01-14 11:00,3,
95,철원,2004-01-14 12:00,2.9,
95,철원,2004-01-14 13:00,2.7,
95,철원,2004-01-14 14:00,2.5,
95,철원,2004-01-14 15:00,2.2,
95,철원,2004-01-14 16:00,2,
95,철원,2004-01-14 17:00,2,
95,철원,2004-01-14 18:00,2,
95,철원,2004-01-14 21:00,2,
95,철원,2004-01-15 00:00,2,
95,철원,2004-01-15 03:00,2,
95,철원,2004-01-15 04:00,2,
95,철원,2004-01-15 05:00,2,
95,철원,2004-01-15 06:00,2,
95,철원,2004-01-15 07:00,2,
95,철원,2004-01-15 08:00,2,
95,철원,2004-01-15 09:00,2,
95,철원,2004-01-15 10:00,2,
95,철원,2004-01-15 11:00,2,
95,철원,2004-01-15 12:00,1.8,
95,철원,2004-01-15 13:00,1.6,
95,철원,2004-01-15 14:00,1.2,
95,철원,2004-01-15 15:00,1,
95,철원,2004-01-15 16:00,.7,
95,철원,2004-01-15 17:00,.5,
95,철원,2004-01-15 18:00,.3,
95,철원,2004-01-15 21:00,.3,
95,철원,2004-01-16 00:00,.3,
95,철원,2004-01-16 03:00,.2,
95,철원,2004-01-16 04:00,.2,
95,철원,2004-01-16 05:00,.2,
95,철원,2004-01-16 06:00,.2,
95,철원,2004-01-16 07:00,.2,
95,철원,2004-01-16 08:00,.2,
95,철원,2004-01-16 09:00,.2,
95,철원,2004-01-16 10:00,.2,
95,철원,2004-01-16 11:00,.1,
95,철원,2004-01-17 19:00,.4,
95,철원,2004-01-17 20:00,.6,
95,철원,2004-01-17 21:00,.6,.6
95,철원,2004-01-17 22:00,.6,
95,철원,2004-01-17 23:00,.6,
95,철원,2004-01-18 00:00,.6,
95,철원,2004-01-18 03:00,.6,
95,철원,2004-01-18 04:00,.6,
95,철원,2004-01-18 05:00,.6,
95,철원,2004-01-18 06:00,.6,
95,철원,2004-01-18 07:00,.6,
95,철원,2004-01-18 08:00,.6,
95,철원,2004-01-18 09:00,.8,.2
95,철원,2004-01-18 10:00,1.1,
95,철원,2004-01-18 11:00,1.9,
95,철원,2004-01-18 12:00,3,2.2
95,철원,2004-01-18 13:00,3.1,
95,철원,2004-01-18 14:00,3.4,
95,철원,2004-01-18 15:00,3.5,.5
95,철원,2004-01-18 16:00,3.7,
95,철원,2004-01-18 17:00,3.8,
95,철원,2004-01-18 18:00,3.9,.4
95,철원,2004-01-18 19:00,4,
95,철원,2004-01-18 20:00,4,
95,철원,2004-01-18 21:00,4,.1
95,철원,2004-01-18 22:00,4,
95,철원,2004-01-19 00:00,4,0
95,철원,2004-01-19 03:00,4,
95,철원,2004-01-19 04:00,4,
95,철원,2004-01-19 05:00,4,
95,철원,2004-01-19 06:00,4,
95,철원,2004-01-19 07:00,4,
95,철원,2004-01-19 08:00,4,
95,철원,2004-01-19 09:00,4,
95,철원,2004-01-19 10:00,4,
95,철원,2004-01-19 11:00,4,
95,철원,2004-01-19 12:00,3.5,
95,철원,2004-01-19 13:00,3.2,
95,철원,2004-01-19 14:00,3,
95,철원,2004-01-19 15:00,2.7,
95,철원,2004-01-19 16:00,2.5,
95,철원,2004-01-19 17:00,2.3,
95,철원,2004-01-19 18:00,2.3,
95,철원,2004-01-19 21:00,2.3,
95,철원,2004-01-19 23:00,2.3,
95,철원,2004-01-20 00:00,2.3,
95,철원,2004-01-20 03:00,2.3,
95,철원,2004-01-20 04:00,2.3,
95,철원,2004-01-20 05:00,2.3,
95,철원,2004-01-20 06:00,2.3,
95,철원,2004-01-20 07:00,2.3,
95,철원,2004-01-20 08:00,2.3,
95,철원,2004-01-20 09:00,2.3,
95,철원,2004-01-20 10:00,2.3,
95,철원,2004-01-20 11:00,2.1,
95,철원,2004-01-20 12:00,2,
95,철원,2004-01-20 13:00,2,
95,철원,2004-01-20 14:00,1.9,
95,철원,2004-01-20 15:00,1.8,
95,철원,2004-01-20 16:00,1.8,
95,철원,2004-01-20 17:00,1.8,
95,철원,2004-01-20 18:00,1.8,
95,철원,2004-01-20 21:00,1.8,
95,철원,2004-01-20 22:00,2,
95,철원,2004-01-20 23:00,2.1,
95,철원,2004-01-21 00:00,2.1,.3
95,철원,2004-01-21 03:00,2.1,
95,철원,2004-01-21 04:00,2.1,
95,철원,2004-01-21 05:00,2.1,
95,철원,2004-01-21 06:00,2.1,
95,철원,2004-01-21 07:00,2.1,
95,철원,2004-01-21 08:00,2.1,
95,철원,2004-01-21 09:00,2.1,
95,철원,2004-01-21 10:00,2.1,
95,철원,2004-01-21 11:00,2.1,
95,철원,2004-01-21 12:00,2.1,
95,철원,2004-01-21 13:00,2,
95,철원,2004-01-21 14:00,2,
95,철원,2004-01-21 15:00,1.9,
95,철원,2004-01-21 16:00,1.8,
95,철원,2004-01-21 17:00,1.8,
95,철원,2004-01-21 18:00,1.8,
95,철원,2004-01-21 21:00,1.8,
95,철원,2004-01-22 00:00,1.8,
95,철원,2004-01-22 03:00,1.8,
95,철원,2004-01-22 04:00,1.8,
95,철원,2004-01-22 05:00,1.8,
95,철원,2004-01-22 06:00,1.8,
95,철원,2004-01-22 07:00,1.8,
95,철원,2004-01-22 08:00,1.8,
95,철원,2004-01-22 09:00,1.8,
95,철원,2004-01-22 10:00,1.8,
