지점,지점명,일시,적설(cm),3시간신적설(cm)
90,속초,2016-02-06 17:00,5,
90,속초,2016-02-06 18:00,5,
90,속초,2016-02-06 21:00,5,
90,속초,2016-02-07 00:00,5,
90,속초,2016-02-07 03:00,5,
90,속초,2016-02-07 06:00,5,
90,속초,2016-02-07 09:00,5,
90,속초,2016-02-07 12:00,2,
90,속초,2016-02-07 15:00,1,
90,속초,2016-02-07 18:00,1,
90,속초,2016-02-07 21:00,1,
90,속초,2016-02-08 00:00,1,
90,속초,2016-02-08 03:00,1,
90,속초,2016-02-08 06:00,1,
90,속초,2016-02-08 09:00,1,
90,속초,2016-02-08 12:00,1,
90,속초,2016-02-08 15:00,.5,
90,속초,2016-02-08 18:00,.5,
90,속초,2016-02-08 21:00,.5,
90,속초,2016-02-08 23:00,.5,
90,속초,2016-02-09 00:00,.5,
90,속초,2016-02-09 01:00,1,
90,속초,2016-02-09 03:00,1,
90,속초,2016-02-09 06:00,1,
90,속초,2016-02-09 09:00,1,
90,속초,2016-02-09 12:00,0,
90,속초,2016-02-14 10:00,0,
90,속초,2016-02-14 11:00,1,
90,속초,2016-02-14 12:00,1,
90,속초,2016-02-24 00:00,0,
90,속초,2016-02-24 01:00,1,
90,속초,2016-02-24 02:00,1.5,
90,속초,2016-02-24 03:00,1.5,
90,속초,2016-02-24 04:00,2.5,
90,속초,2016-02-24 05:00,3,
90,속초,2016-02-24 06:00,3,
90,속초,2016-02-24 07:00,3,
90,속초,2016-02-24 09:00,3,
90,속초,2016-02-24 10:00,3,
90,속초,2016-02-24 12:00,2,
90,속초,2016-02-24 13:00,2,
90,속초,2016-02-24 14:00,1.5,
90,속초,2016-02-24 15:00,1,
90,속초,2016-02-28 16:00,1,
90,속초,2016-02-28 17:00,2,
90,속초,2016-02-28 18:00,2.5,
90,속초,2016-02-28 19:00,4,
90,속초,2016-02-28 20:00,4,
90,속초,2016-02-28 21:00,3,
90,속초,2016-02-29 00:00,3,
90,속초,2016-02-29 03:00,3,
90,속초,2016-02-29 06:00,3,
90,속초,2016-02-29 09:00,3,
90,속초,2016-02-29 12:00,3,
90,속초,2016-02-29 15:00,2.5,
90,속초,2016-02-29 18:00,2,
90,속초,2016-02-29 21:00,2,
90,속초,2016-03-01 00:00,2,
90,속초,2016-03-01 03:00,2,
90,속초,2016-03-01 06:00,2,
90,속초,2016-03-01 09:00,2,
90,속초,2016-03-01 12:00,1.5,
90,속초,2016-03-09 09:00,0,
90,속초,2016-03-09 10:00,4,
90,속초,2016-03-09 11:00,5.5,
90,속초,2016-03-09 12:00,6,
90,속초,2016-03-09 13:00,7,
90,속초,2016-03-09 14:00,7.5,
90,속초,2016-03-09 15:00,7.5,
90,속초,2016-03-09 16:00,7.5,
90,속초,2016-03-09 17:00,7,
90,속초,2016-03-09 18:00,7,
90,속초,2016-03-09 19:00,7,
90,속초,2016-03-09 20:00,7.5,
90,속초,2016-03-09 21:00,8,
90,속초,2016-03-09 22:00,8,
90,속초,2016-03-10 00:00,8,
90,속초,2016-03-10 03:00,8,
90,속초,2016-03-10 06:00,8,
90,속초,2016-03-10 09:00,6,
90,속초,2016-03-10 12:00,5,
90,속초,2016-03-10 15:00,1,
90,속초,2016-03-10 18:00,1,
90,속초,2016-03-10 21:00,1,
90,속초,2016-03-11 00:00,1,
90,속초,2016-03-11 03:00,1,
90,속초,2016-03-11 06:00,1,
90,속초,2016-03-11 09:00,1,
90,속초,2016-03-11 12:00,.5,
90,속초,2016-03-11 15:00,0,
90,속초,2016-12-14 13:00,0,
90,속초,2016-12-27 06:00,1,
90,속초,2016-12-27 07:00,1.5,
90,속초,2016-12-27 08:00,1.5,
90,속초,2016-12-27 09:00,2,
90,속초,2016-12-27 10:00,4,
90,속초,2016-12-27 11:00,5,
90,속초,2016-12-27 12:00,8,
90,속초,2016-12-27 13:00,9,
90,속초,2016-12-27 14:00,9.5,
90,속초,2016-12-27 15:00,10,
90,속초,2016-12-27 16:00,12,
90,속초,2016-12-27 17:00,13,
90,속초,2016-12-27 18:00,14,
90,속초,2016-12-27 19:00,14,
90,속초,2016-12-27 20:00,14,
90,속초,2016-12-27 21:00,14,
90,속초,2016-12-27 22:00,14.5,
90,속초,2016-12-27 23:00,14.5,
90,속초,2016-12-28 00:00,14.5,
90,속초,2016-12-28 03:00,14.5,
90,속초,2016-12-28 06:00,14.5,
90,속초,2016-12-28 09:00,14.5,
90,속초,2016-12-28 12:00,14,
90,속초,2016-12-28 15:00,11,
90,속초,2016-12-28 18:00,10.5,
90,속초,2016-12-28 21:00,10.5,
90,속초,2016-12-29 00:00,10.5,
90,속초,2016-12-29 03:00,10.5,
90,속초,2016-12-29 06:00,10.5,
90,속초,2016-12-29 09:00,10,
90,속초,2016-12-29 12:00,8.5,
90,속초,2016-12-29 15:00,8,
90,속초,2016-12-29 18:00,8,
90,속초,2016-12-29 21:00,8,
90,속초,2016-12-30 00:00,8,
90,속초,2016-12-30 03:00,8,
90,속초,2016-12-30 06:00,8,
90,속초,2016-12-30 09:00,8,
90,속초,2016-12-30 12:00,7.5,
90,속초,2016-12-30 15:00,7.5,
90,속초,2016-12-30 18:00,7,
90,속초,2016-12-30 21:00,7,
90,속초,2016-12-31 00:00,7,
90,속초,2016-12-31 03:00,7,
90,속초,2016-12-31 06:00,7,
90,속초,2016-12-31 09:00,7,
90,속초,2016-12-31 12:00,6.5,
90,속초,2016-12-31 15:00,5.5,
90,속초,2016-12-31 18:00,5.5,
90,속초,2016-12-31 21:00,5.5,
93,북춘천,2016-11-26 17:00,.5,
93,북춘천,2016-11-26 18:00,.5,.5
93,북춘천,2016-11-26 19:00,.5,
93,북춘천,2016-11-26 20:00,.5,
93,북춘천,2016-11-26 21:00,.5,
93,북춘천,2016-11-26 22:00,.5,
93,북춘천,2016-11-26 23:00,.4,
93,북춘천,2016-11-27 00:00,.4,
93,북춘천,2016-11-27 01:00,.4,
93,북춘천,2016-11-27 02:00,.3,
93,북춘천,2016-11-27 03:00,.2,
93,북춘천,2016-12-09 00:00,.5,.5
93,북춘천,2016-12-09 01:00,.5,
93,북춘천,2016-12-09 02:00,1,
93,북춘천,2016-12-09 03:00,1,.5
93,북춘천,2016-12-09 04:00,1,
93,북춘천,2016-12-09 05:00,1,
93,북춘천,2016-12-09 06:00,1,
93,북춘천,2016-12-09 07:00,1,
93,북춘천,2016-12-09 08:00,1,
93,북춘천,2016-12-09 09:00,1,
93,북춘천,2016-12-09 10:00,.5,
93,북춘천,2016-12-09 11:00,0,
93,북춘천,2016-12-27 08:00,0,
93,북춘천,2016-12-27 09:00,0,0
93,북춘천,2016-12-27 10:00,0,
93,북춘천,2016-12-27 11:00,0,
93,북춘천,2016-12-27 12:00,.5,.5
93,북춘천,2016-12-27 13:00,0,
95,철원,2016-01-01 00:00,0,
95,철원,2016-01-01 03:00,0,
95,철원,2016-01-01 06:00,0,
95,철원,2016-01-01 09:00,0,
95,철원,2016-01-01 12:00,0,
95,철원,2016-01-13 18:00,.5,
95,철원,2016-01-13 19:00,.5,
95,철원,2016-01-13 20:00,.5,
95,철원,2016-01-13 21:00,.5,
95,철원,2016-01-14 00:00,.5,
95,철원,2016-01-14 03:00,.5,
95,철원,2016-01-14 06:00,.5,
95,철원,2016-01-18 04:00,0,
95,철원,2016-01-18 05:00,1,
95,철원,2016-01-18 06:00,2.5,
95,철원,2016-01-18 07:00,2.5,
95,철원,2016-01-18 08:00,2.5,
95,철원,2016-01-18 09:00,2.5,
95,철원,2016-01-18 12:00,2,
95,철원,2016-01-18 15:00,.5,
95,철원,2016-01-18 18:00,.5,
95,철원,2016-01-18 21:00,.5,
95,철원,2016-01-19 00:00,.5,
95,철원,2016-01-19 03:00,.5,
95,철원,2016-01-19 06:00,.5,
95,철원,2016-01-19 09:00,.5,
95,철원,2016-01-19 12:00,0,
95,철원,2016-01-19 15:00,0,
95,철원,2016-02-14 14:00,.5,
95,철원,2016-02-14 15:00,.5,
95,철원,2016-02-14 16:00,.5,
95,철원,2016-02-14 17:00,.5,
95,철원,2016-02-14 18:00,.5,
95,철원,2016-02-14 19:00,1,
95,철원,2016-02-14 20:00,1,
95,철원,2016-02-14 21:00,1,
95,철원,2016-02-14 22:00,1,
95,철원,2016-02-15 00:00,1,
95,철원,2016-02-15 03:00,1,
95,철원,2016-02-15 06:00,1,
95,철원,2016-02-15 09:00,.5,
95,철원,2016-02-16 13:00,0,
95,철원,2016-02-16 14:00,1.5,
95,철원,2016-02-16 15:00,2,
95,철원,2016-02-16 16:00,2,
95,철원,2016-02-16 17:00,2.5,
95,철원,2016-02-16 18:00,2.5,
95,철원,2016-02-16 21:00,2,
95,철원,2016-02-17 00:00,2,
95,철원,2016-02-17 03:00,2,
95,철원,2016-02-17 06:00,2,
95,철원,2016-02-17 09:00,2,
95,철원,2016-02-23 00:00,0,
95,철원,2016-02-23 01:00,.5,
95,철원,2016-02-23 02:00,.5,
95,철원,2016-02-23 03:00,.5,
95,철원,2016-02-23 06:00,.5,
95,철원,2016-02-23 07:00,.5,
95,철원,2016-02-25 17:00,.5,
95,철원,2016-02-25 18:00,0,
95,철원,2016-02-28 13:00,0,
95,철원,2016-02-28 14:00,.5,
95,철원,2016-02-28 15:00,1.5,
95,철원,2016-02-28 16:00,2,
95,철원,2016-02-28 17:00,2,
95,철원,2016-02-28 18:00,2,
95,철원,2016-02-28 21:00,1.5,
95,철원,2016-02-29 00:00,1.5,
95,철원,2016-02-29 03:00,1.5,
95,철원,2016-02-29 06:00,1.5,
95,철원,2016-02-29 09:00,1.5,
95,철원,2016-02-29 12:00,1,
95,철원,2016-02-29 15:00,1,
95,철원,2016-02-29 18:00,1,
95,철원,2016-02-29 21:00,1,
95,철원,2016-03-01 00:00,1,
95,철원,2016-03-01 03:00,1,
95,철원,2016-03-01 06:00,1,
95,철원,2016-03-01 09:00,1,
95,철원,2016-11-26 12:00,0,
95,철원,2016-11-26 13:00,0,
95,철원,2016-11-26 14:00,1.5,
95,철원,2016-11-26 15:00,2.5,
95,철원,2016-11-26 16:00,3,
95,철원,2016-11-26 17:00,3,
95,철원,2016-11-26 18:00,3,
95,철원,2016-11-26 19:00,3,
95,철원,2016-11-26 20:00,3,
95,철원,2016-11-26 21:00,3,
95,철원,2016-11-26 22:00,2.5,
95,철원,2016-11-27 00:00,2,
95,철원,2016-11-27 03:00,1.5,
95,철원,2016-12-14 06:00,0,
95,철원,2016-12-14 07:00,.5,
95,철원,2016-12-14 08:00,1,
95,철원,2016-12-14 09:00,3,
95,철원,2016-12-14 10:00,3.5,
95,철원,2016-12-14 11:00,4.5,
95,철원,2016-12-14 12:00,7.5,
95,철원,2016-12-14 13:00,10,
95,철원,2016-12-14 14:00,11.5,
95,철원,2016-12-14 15:00,12.5,
95,철원,2016-12-14 16:00,13,
95,철원,2016-12-14 17:00,13.5,
95,철원,2016-12-14 18:00,13.5,
95,철원,2016-12-14 21:00,13.5,
95,철원,2016-12-15 00:00,13.5,
95,철원,2016-12-15 03:00,13,
95,철원,2016-12-15 06:00,12.5,
95,철원,2016-12-15 09:00,12.5,
95,철원,2016-12-15 12:00,8.5,
95,철원,2016-12-15 15:00,6.5,
95,철원,2016-12-15 18:00,5.5,
95,철원,2016-12-15 21:00,5.5,
95,철원,2016-12-16 00:00,5.5,
95,철원,2016-12-16 03:00,5.5,
95,철원,2016-12-16 06:00,5.5,
95,철원,2016-12-16 09:00,5.5,
95,철원,2016-12-16 12:00,5.5,
95,철원,2016-12-16 15:00,4.5,
95,철원,2016-12-16 18:00,3.5,
95,철원,2016-12-16 21:00,3.5,
95,철원,2016-12-17 00:00,3.5,
95,철원,2016-12-17 03:00,3.5,
95,철원,2016-12-17 06:00,3.5,
95,철원,2016-12-17 09:00,3.5,
95,철원,2016-12-17 12:00,3,
95,철원,2016-12-17 15:00,1.5,
95,철원,2016-12-17 18:00,.5,
95,철원,2016-12-17 21:00,.5,
95,철원,2016-12-18 00:00,.5,
95,철원,2016-12-18 03:00,.5,
95,철원,2016-12-18 06:00,.5,
95,철원,2016-12-18 09:00,.5,
95,철원,2016-12-23 15:00,2,
95,철원,2016-12-23 16:00,2,
95,철원,2016-12-23 17:00,2,
95,철원,2016-12-23 18:00,1.5,
95,철원,2016-12-23 21:00,1.5,
95,철원,2016-12-24 00:00,1.5,
95,철원,2016-12-24 03:00,1.5,
95,철원,2016-12-24 06:00,1.5,
95,철원,2016-12-24 09:00,1,
95,철원,2016-12-27 02:00,0,
95,철원,2016-12-27 03:00,.5,
95,철원,2016-12-27 04:00,1,
95,철원,2016-12-27 05:00,2.5,
95,철원,2016-12-27 06:00,3,
95,철원,2016-12-27 07:00,4,
95,철원,2016-12-27 08:00,4.5,
95,철원,2016-12-27 09:00,4.5,
95,철원,2016-12-27 12:00,4.5,
95,철원,2016-12-27 15:00,2.5,
95,철원,2016-12-27 18:00,1.5,
95,철원,2016-12-27 21:00,1.5,
95,철원,2016-12-28 00:00,1,
95,철원,2016-12-28 03:00,1,
95,철원,2016-12-28 06:00,1,
95,철원,2016-12-28 09:00,1,
95,철원,2016-12-28 12:00,.5,
95,철원,2016-12-28 15:00,0,
95,철원,2016-12-28 18:00,0,
95,철원,2016-12-28 21:00,0,
95,철원,2016-12-29 00:00,0,
95,철원,2016-12-29 03:00,0,
95,철원,2016-12-29 06:00,0,
95,철원,2016-12-29 09:00,0,
95,철원,2016-12-29 12:00,0,
95,철원,2016-12-29 15:00,0,
95,철원,2016-12-29 18:00,0,
95,철원,2016-12-29 21:00,0,
95,철원,2016-12-30 00:00,0,
95,철원,2016-12-30 03:00,0,
95,철원,2016-12-30 06:00,0,
95,철원,2016-12-30 09:00,0,
95,철원,2016-12-30 12:00,0,
98,동두천,2016-01-18 05:00,0,
98,동두천,2016-01-18 06:00,1,
98,동두천,2016-01-18 07:00,1,
98,동두천,2016-01-18 09:00,1,
98,동두천,2016-01-26 09:00,0,
98,동두천,2016-01-26 10:00,0,
98,동두천,2016-01-26 11:00,0,
98,동두천,2016-02-16 12:00,1,
98,동두천,2016-02-16 13:00,1.5,
98,동두천,2016-02-16 14:00,1,
98,동두천,2016-02-16 16:00,0,
98,동두천,2016-02-16 17:00,0,
98,동두천,2016-02-23 01:00,.5,
98,동두천,2016-02-23 02:00,.5,
98,동두천,2016-02-25 17:00,1,
98,동두천,2016-02-25 18:00,2,
98,동두천,2016-02-25 21:00,2,
98,동두천,2016-02-26 00:00,2,
98,동두천,2016-02-26 03:00,2,
98,동두천,2016-02-26 06:00,1,
98,동두천,2016-02-26 09:00,1,
98,동두천,2016-02-28 14:00,.5,
98,동두천,2016-02-28 15:00,3,
98,동두천,2016-02-28 16:00,3.5,
98,동두천,2016-02-28 17:00,4,
98,동두천,2016-02-28 18:00,4,
98,동두천,2016-02-28 21:00,4,
98,동두천,2016-02-29 00:00,4,
98,동두천,2016-02-29 03:00,4,
98,동두천,2016-02-29 06:00,4,
98,동두천,2016-02-29 09:00,4,
98,동두천,2016-02-29 12:00,4,
98,동두천,2016-02-29 15:00,3,
98,동두천,2016-02-29 18:00,2.5,
98,동두천,2016-02-29 21:00,2.5,
98,동두천,2016-03-01 00:00,2.5,
98,동두천,2016-03-01 03:00,2.5,
98,동두천,2016-03-01 06:00,2.5,
98,동두천,2016-03-01 09:00,2.5,
98,동두천,2016-12-14 12:00,.5,
98,동두천,2016-12-14 13:00,.5,
98,동두천,2016-12-14 14:00,3,
98,동두천,2016-12-14 15:00,3,
98,동두천,2016-12-14 16:00,3,
98,동두천,2016-12-14 18:00,3,
98,동두천,2016-12-14 21:00,3,
98,동두천,2016-12-15 00:00,3,
98,동두천,2016-12-15 03:00,3,
98,동두천,2016-12-15 06:00,3,
98,동두천,2016-12-15 09:00,3,
98,동두천,2016-12-15 12:00,2,
98,동두천,2016-12-15 15:00,.5,
98,동두천,2016-12-15 18:00,.5,
98,동두천,2016-12-15 21:00,.5,
98,동두천,2016-12-16 00:00,.5,
98,동두천,2016-12-16 03:00,.5,
98,동두천,2016-12-16 06:00,.5,
98,동두천,2016-12-16 09:00,.5,
98,동두천,2016-12-16 12:00,.5,
98,동두천,2016-12-27 02:00,.5,
98,동두천,2016-12-27 03:00,1,
98,동두천,2016-12-27 04:00,1.5,
98,동두천,2016-12-27 05:00,2.5,
98,동두천,2016-12-27 06:00,2.5,
98,동두천,2016-12-27 07:00,2.5,
98,동두천,2016-12-27 09:00,2.5,
98,동두천,2016-12-27 12:00,1,
98,동두천,2016-12-29 03:00,.5,
98,동두천,2016-12-29 04:00,.5,
98,동두천,2016-12-29 06:00,.5,
98,동두천,2016-12-29 09:00,0,
99,파주,2016-01-26 08:00,0,
99,파주,2016-01-26 09:00,.5,
99,파주,2016-01-26 10:00,1,
99,파주,2016-01-26 11:00,.5,
99,파주,2016-02-16 11:00,2,
99,파주,2016-02-16 12:00,2.5,
99,파주,2016-02-23 01:00,1,
99,파주,2016-02-23 02:00,1,
99,파주,2016-02-23 03:00,.5,
99,파주,2016-02-23 06:00,.5,
99,파주,2016-02-23 09:00,.5,
99,파주,2016-02-28 14:00,0,
99,파주,2016-02-28 15:00,.5,
99,파주,2016-02-28 16:00,.5,
99,파주,2016-02-28 17:00,.5,
99,파주,2016-02-28 18:00,.5,
99,파주,2016-02-28 21:00,.5,
99,파주,2016-02-29 00:00,.5,
99,파주,2016-02-29 03:00,.5,
99,파주,2016-02-29 06:00,0,
99,파주,2016-02-29 09:00,0,
99,파주,2016-02-29 12:00,0,
99,파주,2016-11-26 13:00,1,
99,파주,2016-11-26 14:00,1,
99,파주,2016-11-26 15:00,1,
99,파주,2016-11-26 16:00,0,
99,파주,2016-11-26 17:00,0,
99,파주,2016-11-26 18:00,0,
99,파주,2016-12-29 02:00,.5,
99,파주,2016-12-29 03:00,1,
99,파주,2016-12-29 04:00,1,
99,파주,2016-12-29 06:00,.5,
99,파주,2016-12-29 09:00,.5,
100,대관령,2016-01-13 19:00,0,
100,대관령,2016-01-13 20:00,0,
100,대관령,2016-01-13 21:00,0,
100,대관령,2016-01-13 22:00,0,
100,대관령,2016-01-13 23:00,0,
100,대관령,2016-01-14 00:00,0,
100,대관령,2016-01-14 03:00,0,
100,대관령,2016-01-14 06:00,0,
100,대관령,2016-01-14 09:00,0,
100,대관령,2016-01-14 12:00,0,
100,대관령,2016-01-14 22:00,0,
100,대관령,2016-01-14 23:00,.5,
100,대관령,2016-01-15 00:00,1.5,
100,대관령,2016-01-15 01:00,2,
100,대관령,2016-01-15 02:00,2,
100,대관령,2016-01-15 03:00,2.5,
100,대관령,2016-01-15 04:00,2.5,
100,대관령,2016-01-15 06:00,2.5,
100,대관령,2016-01-15 09:00,2.5,
100,대관령,2016-01-15 12:00,1,
100,대관령,2016-01-17 23:00,0,
100,대관령,2016-01-18 00:00,0,
100,대관령,2016-01-18 02:00,0,
100,대관령,2016-01-18 03:00,0,
100,대관령,2016-01-18 06:00,0,
100,대관령,2016-01-18 09:00,0,
100,대관령,2016-01-18 10:00,0,
100,대관령,2016-01-18 11:00,.5,
100,대관령,2016-01-18 12:00,.5,
100,대관령,2016-01-29 13:00,0,
100,대관령,2016-01-29 14:00,0,
100,대관령,2016-01-29 15:00,0,
100,대관령,2016-01-29 16:00,.5,
100,대관령,2016-01-29 17:00,.5,
100,대관령,2016-01-29 18:00,.5,
100,대관령,2016-01-29 19:00,.5,
100,대관령,2016-01-29 20:00,.5,
100,대관령,2016-01-29 21:00,.5,
100,대관령,2016-01-29 22:00,1,
100,대관령,2016-01-29 23:00,2.5,
100,대관령,2016-01-30 00:00,4,
100,대관령,2016-01-30 01:00,4.5,
100,대관령,2016-01-30 02:00,5,
100,대관령,2016-01-30 03:00,5.5,
100,대관령,2016-01-30 04:00,5.5,
100,대관령,2016-01-30 05:00,5.5,
100,대관령,2016-01-30 06:00,5.5,
100,대관령,2016-01-30 07:00,5.5,
100,대관령,2016-01-30 08:00,5.5,
100,대관령,2016-01-30 09:00,5.5,
100,대관령,2016-01-30 12:00,4,
100,대관령,2016-01-30 15:00,2,
100,대관령,2016-01-30 18:00,1.5,
100,대관령,2016-01-30 21:00,1.5,
100,대관령,2016-01-31 00:00,1.5,
100,대관령,2016-01-31 03:00,1.5,
100,대관령,2016-01-31 06:00,1.5,
100,대관령,2016-01-31 09:00,1.5,
100,대관령,2016-01-31 12:00,1,
100,대관령,2016-01-31 15:00,1,
100,대관령,2016-01-31 18:00,1,
100,대관령,2016-01-31 21:00,1,
100,대관령,2016-02-01 00:00,1,
100,대관령,2016-02-01 03:00,1,
100,대관령,2016-02-01 06:00,1,
100,대관령,2016-02-01 09:00,1,
100,대관령,2016-02-01 12:00,1,
100,대관령,2016-02-01 15:00,1,
100,대관령,2016-02-01 18:00,1,
100,대관령,2016-02-01 21:00,1,
100,대관령,2016-02-02 00:00,1,
100,대관령,2016-02-02 03:00,1,
100,대관령,2016-02-02 06:00,1,
100,대관령,2016-02-02 09:00,1,
100,대관령,2016-02-02 12:00,1,
100,대관령,2016-02-02 15:00,.5,
100,대관령,2016-02-02 18:00,.5,
100,대관령,2016-02-02 21:00,.5,
100,대관령,2016-02-03 00:00,.5,
100,대관령,2016-02-03 03:00,.5,
100,대관령,2016-02-03 06:00,.5,
100,대관령,2016-02-03 09:00,.5,
100,대관령,2016-02-03 12:00,.5,
100,대관령,2016-02-03 15:00,0,
100,대관령,2016-02-03 18:00,0,
100,대관령,2016-02-03 21:00,0,
100,대관령,2016-02-04 00:00,0,
100,대관령,2016-02-04 03:00,0,
100,대관령,2016-02-04 06:00,0,
100,대관령,2016-02-04 09:00,0,
100,대관령,2016-02-04 12:00,0,
100,대관령,2016-02-06 13:00,0,
100,대관령,2016-02-06 14:00,1,
100,대관령,2016-02-06 15:00,2,
100,대관령,2016-02-06 17:00,2,
100,대관령,2016-02-06 18:00,2,
100,대관령,2016-02-06 19:00,2,
100,대관령,2016-02-06 20:00,3,
100,대관령,2016-02-06 21:00,3.5,
100,대관령,2016-02-06 22:00,4.5,
100,대관령,2016-02-06 23:00,5,
100,대관령,2016-02-07 00:00,5,
100,대관령,2016-02-07 03:00,5,
100,대관령,2016-02-07 06:00,5,
100,대관령,2016-02-07 09:00,5,
100,대관령,2016-02-07 12:00,3,
100,대관령,2016-02-07 15:00,.5,
100,대관령,2016-02-08 16:00,.5,
100,대관령,2016-02-08 17:00,.5,
100,대관령,2016-02-08 18:00,.5,
100,대관령,2016-02-08 19:00,1,
100,대관령,2016-02-08 20:00,2.5,
100,대관령,2016-02-08 21:00,3,
100,대관령,2016-02-08 22:00,4,
100,대관령,2016-02-08 23:00,5,
100,대관령,2016-02-09 00:00,5.5,
100,대관령,2016-02-09 01:00,6,
100,대관령,2016-02-09 02:00,6,
100,대관령,2016-02-09 03:00,6,
100,대관령,2016-02-09 06:00,6,
100,대관령,2016-02-09 09:00,6,
100,대관령,2016-02-09 12:00,5,
100,대관령,2016-02-09 15:00,3,
100,대관령,2016-02-09 18:00,2.5,
100,대관령,2016-02-09 21:00,2.5,
100,대관령,2016-02-10 00:00,2.5,
100,대관령,2016-02-10 03:00,2.5,
100,대관령,2016-02-10 06:00,2.5,
100,대관령,2016-02-10 09:00,2.5,
100,대관령,2016-02-10 12:00,2,
100,대관령,2016-02-10 15:00,0,
100,대관령,2016-02-14 13:00,0,
100,대관령,2016-02-14 14:00,0,
100,대관령,2016-02-14 15:00,0,
100,대관령,2016-02-14 16:00,0,
100,대관령,2016-02-14 17:00,0,
100,대관령,2016-02-14 18:00,.5,
100,대관령,2016-02-14 19:00,.5,
100,대관령,2016-02-14 20:00,1,
100,대관령,2016-02-14 21:00,1.5,
100,대관령,2016-02-14 22:00,2,
100,대관령,2016-02-14 23:00,2,
100,대관령,2016-02-15 00:00,2,
100,대관령,2016-02-15 01:00,2,
100,대관령,2016-02-15 02:00,2,
100,대관령,2016-02-15 03:00,2,
100,대관령,2016-02-15 04:00,2,
100,대관령,2016-02-15 05:00,2,
100,대관령,2016-02-15 06:00,2,
100,대관령,2016-02-15 09:00,2,
100,대관령,2016-02-15 12:00,1,
100,대관령,2016-02-15 15:00,0,
100,대관령,2016-02-15 18:00,0,
100,대관령,2016-02-15 21:00,0,
100,대관령,2016-02-16 00:00,0,
100,대관령,2016-02-16 01:00,0,
100,대관령,2016-02-16 02:00,0,
100,대관령,2016-02-16 03:00,0,
100,대관령,2016-02-16 04:00,0,
100,대관령,2016-02-16 05:00,0,
100,대관령,2016-02-16 06:00,0,
100,대관령,2016-02-16 09:00,0,
100,대관령,2016-02-16 12:00,0,
100,대관령,2016-02-16 14:00,0,
100,대관령,2016-02-16 15:00,0,
100,대관령,2016-02-16 16:00,0,
100,대관령,2016-02-16 17:00,.5,
100,대관령,2016-02-16 18:00,.5,
100,대관령,2016-02-16 19:00,.5,
100,대관령,2016-02-16 20:00,.5,
100,대관령,2016-02-16 21:00,.5,
100,대관령,2016-02-16 22:00,1,
100,대관령,2016-02-16 23:00,1,
100,대관령,2016-02-17 00:00,1,
100,대관령,2016-02-17 03:00,1,
100,대관령,2016-02-17 06:00,1,
100,대관령,2016-02-17 09:00,1,
100,대관령,2016-02-17 12:00,.5,
